clip_dir,clip_1,clip_2,speaker_count,speakers
data\clips_aug\overlay_15997.wav,data\clips_libricss\OV10_session6_clip301.wav,data\clips_libricss\0S_session0_clip71.wav,2,"['3575', '4077']"
data\clips_aug\overlay_15998.wav,data\clips_libricss\OV30_session3_clip593.wav,data\clips_libricss\OV20_session2_clip304.wav,2,"['7729', '4507']"
data\clips_aug\overlay_15999.wav,data\clips_libricss\0S_session5_clip192.wav,data\clips_libricss\0S_session3_clip104.wav,2,"['4507', '1089']"
data\clips_aug\overlay_16000.wav,data\clips_libricss\OV10_session8_clip32.wav,data\clips_libricss\OV30_session1_clip471.wav,2,"['4077', '7729']"
data\clips_aug\overlay_16001.wav,data\clips_libricss\OV30_session0_clip555.wav,data\clips_libricss\OV30_session3_clip430.wav,2,"['237', '3575']"
data\clips_aug\overlay_16002.wav,data\clips_libricss\0S_session2_clip372.wav,data\clips_libricss\OV20_session1_clip520.wav,2,"['7729', '260']"
data\clips_aug\overlay_16003.wav,data\clips_libricss\OV20_session7_clip587.wav,data\clips_libricss\0L_session7_clip60.wav,2,"['237', '4077']"
data\clips_aug\overlay_16004.wav,data\clips_libricss\0L_session8_clip252.wav,data\clips_libricss\OV10_session6_clip54.wav,2,"['7176', '1089']"
data\clips_aug\overlay_16005.wav,data\clips_libricss\OV10_session3_clip111.wav,data\clips_libricss\0S_session9_clip429.wav,2,"['1580', '672']"
data\clips_aug\overlay_16006.wav,data\clips_libricss\OV30_session8_clip31.wav,data\clips_libricss\0S_session3_clip260.wav,2,"['1188', '1320']"
data\clips_aug\overlay_16007.wav,data\clips_libricss\OV10_session3_clip135.wav,data\clips_libricss\0L_session0_clip544.wav,2,"['8224', '3575']"
data\clips_aug\overlay_16008.wav,data\clips_libricss\0L_session8_clip174.wav,data\clips_libricss\OV30_session5_clip156.wav,2,"['672', '1089']"
data\clips_aug\overlay_16009.wav,data\clips_libricss\OV40_session6_clip69.wav,data\clips_libricss\0L_session5_clip100.wav,2,"['2094', '8455']"
data\clips_aug\overlay_16010.wav,data\clips_libricss\OV10_session7_clip472.wav,data\clips_libricss\OV10_session6_clip570.wav,2,"['8463', '4992']"
data\clips_aug\overlay_16011.wav,data\clips_libricss\OV10_session6_clip546.wav,data\clips_libricss\OV20_session8_clip100.wav,2,"['4992', '8224']"
data\clips_aug\overlay_16012.wav,data\clips_libricss\OV30_session8_clip387.wav,data\clips_libricss\0L_session8_clip254.wav,2,"['1284', '7176']"
data\clips_aug\overlay_16013.wav,data\clips_libricss\OV20_session4_clip439.wav,data\clips_libricss\OV20_session1_clip304.wav,2,"['3570', '1580']"
data\clips_aug\overlay_16014.wav,data\clips_libricss\0L_session1_clip16.wav,data\clips_libricss\0S_session5_clip164.wav,2,"['3575', '2300']"
data\clips_aug\overlay_16015.wav,data\clips_libricss\0L_session1_clip591.wav,data\clips_libricss\0S_session2_clip178.wav,2,"['2961', '8224']"
data\clips_aug\overlay_16016.wav,data\clips_libricss\OV40_session1_clip109.wav,data\clips_libricss\OV10_session7_clip558.wav,2,"['7729', '908']"
data\clips_aug\overlay_16017.wav,data\clips_libricss\OV20_session8_clip328.wav,data\clips_libricss\OV40_session0_clip566.wav,2,"['672', '121']"
data\clips_aug\overlay_16018.wav,data\clips_libricss\0S_session6_clip117.wav,data\clips_libricss\OV20_session5_clip373.wav,2,"['4507', '2961']"
data\clips_aug\overlay_16019.wav,data\clips_libricss\OV30_session9_clip255.wav,data\clips_libricss\OV10_session9_clip412.wav,2,"['7729', '5639']"
data\clips_aug\overlay_16020.wav,data\clips_libricss\OV10_session0_clip517.wav,data\clips_libricss\OV10_session2_clip376.wav,2,"['4992', '1188']"
data\clips_aug\overlay_16021.wav,data\clips_libricss\OV30_session4_clip109.wav,data\clips_libricss\0L_session7_clip291.wav,2,"['2830', '1089']"
data\clips_aug\overlay_16022.wav,data\clips_libricss\0L_session1_clip448.wav,data\clips_libricss\OV20_session1_clip371.wav,2,"['3575', '1320']"
data\clips_aug\overlay_16023.wav,data\clips_libricss\0S_session2_clip571.wav,data\clips_libricss\0S_session1_clip568.wav,2,"['5105', '8463']"
data\clips_aug\overlay_16024.wav,data\clips_libricss\OV20_session9_clip121.wav,data\clips_libricss\OV20_session8_clip94.wav,2,"['5105', '8224']"
data\clips_aug\overlay_16025.wav,data\clips_libricss\0S_session6_clip28.wav,data\clips_libricss\OV30_session2_clip596.wav,2,"['260', '8224']"
data\clips_aug\overlay_16026.wav,data\clips_libricss\0S_session7_clip483.wav,data\clips_libricss\OV10_session6_clip363.wav,2,"['4077', '4992']"
data\clips_aug\overlay_16027.wav,data\clips_libricss\0S_session6_clip384.wav,data\clips_libricss\0L_session4_clip371.wav,2,"['3575', '7021']"
data\clips_aug\overlay_16028.wav,data\clips_libricss\OV30_session2_clip518.wav,data\clips_libricss\OV40_session8_clip165.wav,2,"['1995', '5639']"
data\clips_aug\overlay_16029.wav,data\clips_libricss\OV30_session6_clip375.wav,data\clips_libricss\OV10_session0_clip585.wav,2,"['2094', '8455']"
data\clips_aug\overlay_16030.wav,data\clips_libricss\OV40_session6_clip181.wav,data\clips_libricss\0L_session7_clip110.wav,2,"['4970', '908']"
data\clips_aug\overlay_16031.wav,data\clips_libricss\0L_session4_clip481.wav,data\clips_libricss\OV10_session0_clip292.wav,2,"['8230', '1995']"
data\clips_aug\overlay_16032.wav,data\clips_libricss\OV40_session7_clip359.wav,data\clips_libricss\OV10_session6_clip484.wav,2,"['1221', '1320']"
data\clips_aug\overlay_16033.wav,data\clips_libricss\OV20_session7_clip338.wav,data\clips_libricss\0L_session7_clip388.wav,2,"['2300', '4077']"
data\clips_aug\overlay_16034.wav,data\clips_libricss\OV30_session8_clip427.wav,data\clips_libricss\OV20_session7_clip349.wav,2,"['1188', '6930']"
data\clips_aug\overlay_16035.wav,data\clips_libricss\0S_session9_clip430.wav,data\clips_libricss\OV20_session9_clip516.wav,2,"['672', '5639']"
data\clips_aug\overlay_16036.wav,data\clips_libricss\OV30_session2_clip67.wav,data\clips_libricss\OV40_session8_clip405.wav,2,"['1995', '260']"
data\clips_aug\overlay_16037.wav,data\clips_libricss\OV30_session1_clip409.wav,data\clips_libricss\OV30_session7_clip586.wav,2,"['3575', '4970']"
data\clips_aug\overlay_16038.wav,data\clips_libricss\0L_session0_clip408.wav,data\clips_libricss\OV30_session7_clip31.wav,2,"['260', '1188']"
data\clips_aug\overlay_16039.wav,data\clips_libricss\0S_session9_clip361.wav,data\clips_libricss\OV30_session8_clip497.wav,2,"['6930', '7021']"
data\clips_aug\overlay_16040.wav,data\clips_libricss\0S_session4_clip17.wav,data\clips_libricss\OV30_session7_clip247.wav,2,"['1188', '1089']"
data\clips_aug\overlay_16041.wav,data\clips_libricss\OV10_session6_clip287.wav,data\clips_libricss\0L_session9_clip236.wav,2,"['1089', '4077']"
data\clips_aug\overlay_16042.wav,data\clips_libricss\OV10_session4_clip435.wav,data\clips_libricss\OV40_session7_clip425.wav,2,"['6829', '5142']"
data\clips_aug\overlay_16043.wav,data\clips_libricss\0L_session9_clip514.wav,data\clips_libricss\0S_session9_clip193.wav,2,"['4077', '672']"
data\clips_aug\overlay_16044.wav,data\clips_libricss\OV10_session6_clip509.wav,data\clips_libricss\OV10_session7_clip238.wav,2,"['1320', '7729']"
data\clips_aug\overlay_16045.wav,data\clips_libricss\OV40_session7_clip504.wav,data\clips_libricss\0L_session7_clip596.wav,2,"['5142', '1089']"
data\clips_aug\overlay_16046.wav,data\clips_libricss\OV40_session4_clip326.wav,data\clips_libricss\OV10_session9_clip259.wav,2,"['7729', '6930']"
data\clips_aug\overlay_16047.wav,data\clips_libricss\OV40_session2_clip304.wav,data\clips_libricss\0S_session9_clip102.wav,2,"['8224', '7729']"
data\clips_aug\overlay_16048.wav,data\clips_libricss\0L_session5_clip149.wav,data\clips_libricss\0S_session9_clip502.wav,2,"['260', '7729']"
data\clips_aug\overlay_16049.wav,data\clips_libricss\OV30_session5_clip549.wav,data\clips_libricss\0L_session0_clip290.wav,2,"['2830', '8224']"
data\clips_aug\overlay_16050.wav,data\clips_libricss\OV30_session0_clip552.wav,data\clips_libricss\0S_session3_clip337.wav,2,"['237', '260']"
data\clips_aug\overlay_16051.wav,data\clips_libricss\OV20_session4_clip81.wav,data\clips_libricss\0S_session3_clip474.wav,2,"['2830', '61']"
data\clips_aug\overlay_16052.wav,data\clips_libricss\OV40_session1_clip162.wav,data\clips_libricss\OV10_session2_clip222.wav,2,"['7729', '3729']"
data\clips_aug\overlay_16053.wav,data\clips_libricss\OV30_session5_clip579.wav,data\clips_libricss\OV10_session0_clip148.wav,2,"['8224', '260']"
data\clips_aug\overlay_16054.wav,data\clips_libricss\OV10_session1_clip420.wav,data\clips_libricss\OV20_session8_clip46.wav,2,"['8463', '672']"
data\clips_aug\overlay_16055.wav,data\clips_libricss\0S_session0_clip497.wav,data\clips_libricss\OV30_session9_clip379.wav,2,"['4992', '1188']"
data\clips_aug\overlay_16056.wav,data\clips_libricss\OV10_session9_clip86.wav,data\clips_libricss\OV10_session2_clip524.wav,2,"['8224', '8463']"
data\clips_aug\overlay_16057.wav,data\clips_libricss\0S_session0_clip210.wav,data\clips_libricss\0L_session7_clip492.wav,2,"['4077', '2830']"
data\clips_aug\overlay_16058.wav,data\clips_libricss\OV20_session8_clip46.wav,data\clips_libricss\0L_session9_clip530.wav,2,"['672', '1188']"
data\clips_aug\overlay_16059.wav,data\clips_libricss\OV40_session2_clip299.wav,data\clips_libricss\OV30_session0_clip56.wav,2,"['8224', '2961']"
data\clips_aug\overlay_16060.wav,data\clips_libricss\OV40_session0_clip337.wav,data\clips_libricss\OV30_session8_clip186.wav,2,"['1320', '7021']"
data\clips_aug\overlay_16061.wav,data\clips_libricss\0S_session2_clip251.wav,data\clips_libricss\0L_session5_clip294.wav,2,"['2961', '1580']"
data\clips_aug\overlay_16062.wav,data\clips_libricss\0S_session8_clip525.wav,data\clips_libricss\OV10_session5_clip74.wav,2,"['7127', '8230']"
data\clips_aug\overlay_16063.wav,data\clips_libricss\OV20_session9_clip527.wav,data\clips_libricss\OV20_session8_clip393.wav,2,"['7176', '908']"
data\clips_aug\overlay_16064.wav,data\clips_libricss\OV20_session5_clip32.wav,data\clips_libricss\OV10_session3_clip507.wav,2,"['1188', '672']"
data\clips_aug\overlay_16065.wav,data\clips_libricss\OV30_session9_clip573.wav,data\clips_libricss\OV30_session0_clip351.wav,2,"['6930', '7021']"
data\clips_aug\overlay_16066.wav,data\clips_libricss\OV20_session3_clip453.wav,data\clips_libricss\OV30_session3_clip125.wav,2,"['7729', '3575']"
data\clips_aug\overlay_16067.wav,data\clips_libricss\OV40_session6_clip61.wav,data\clips_libricss\0L_session6_clip482.wav,2,"['2094', '4507']"
data\clips_aug\overlay_16068.wav,data\clips_libricss\OV20_session2_clip185.wav,data\clips_libricss\OV20_session7_clip43.wav,2,"['2961', '2830']"
data\clips_aug\overlay_16069.wav,data\clips_libricss\0L_session3_clip161.wav,data\clips_libricss\OV30_session3_clip423.wav,2,"['2094', '3575']"
data\clips_aug\overlay_16070.wav,data\clips_libricss\OV20_session9_clip22.wav,data\clips_libricss\0L_session9_clip280.wav,2,"['5639', '908']"
data\clips_aug\overlay_16071.wav,data\clips_libricss\OV30_session0_clip281.wav,data\clips_libricss\0L_session9_clip371.wav,2,"['1995', '8555']"
data\clips_aug\overlay_16072.wav,data\clips_libricss\0S_session1_clip327.wav,data\clips_libricss\OV40_session1_clip252.wav,2,"['8555', '7729']"
data\clips_aug\overlay_16073.wav,data\clips_libricss\OV30_session2_clip598.wav,data\clips_libricss\OV30_session2_clip403.wav,2,"['5639', '61']"
data\clips_aug\overlay_16074.wav,data\clips_libricss\OV40_session8_clip289.wav,data\clips_libricss\OV20_session4_clip176.wav,2,"['61', '1580']"
data\clips_aug\overlay_16075.wav,data\clips_libricss\OV40_session8_clip532.wav,data\clips_libricss\0S_session6_clip269.wav,2,"['260', '5683']"
data\clips_aug\overlay_16076.wav,data\clips_libricss\OV20_session9_clip238.wav,data\clips_libricss\OV10_session2_clip576.wav,2,"['5639', '8463']"
data\clips_aug\overlay_16077.wav,data\clips_libricss\OV20_session7_clip121.wav,data\clips_libricss\0L_session7_clip91.wav,2,"['4970', '4992']"
data\clips_aug\overlay_16078.wav,data\clips_libricss\OV30_session8_clip137.wav,data\clips_libricss\OV10_session6_clip415.wav,2,"['8230', '3575']"
data\clips_aug\overlay_16079.wav,data\clips_libricss\0S_session9_clip224.wav,data\clips_libricss\OV20_session1_clip93.wav,2,"['8230', '1320']"
data\clips_aug\overlay_16080.wav,data\clips_libricss\OV30_session4_clip77.wav,data\clips_libricss\0S_session1_clip67.wav,2,"['2830', '8555']"
data\clips_aug\overlay_16081.wav,data\clips_libricss\0S_session1_clip332.wav,data\clips_libricss\OV10_session4_clip318.wav,2,"['8463', '7021']"
data\clips_aug\overlay_16082.wav,data\clips_libricss\0S_session9_clip562.wav,data\clips_libricss\0L_session1_clip57.wav,2,"['8230', '4446']"
data\clips_aug\overlay_16083.wav,data\clips_libricss\OV40_session7_clip5.wav,data\clips_libricss\0S_session0_clip479.wav,2,"['8455', '7176']"
data\clips_aug\overlay_16084.wav,data\clips_libricss\OV30_session0_clip269.wav,data\clips_libricss\OV10_session8_clip121.wav,2,"['1995', '4077']"
data\clips_aug\overlay_16085.wav,data\clips_libricss\OV40_session4_clip54.wav,data\clips_libricss\OV30_session2_clip393.wav,2,"['1188', '8224']"
data\clips_aug\overlay_16086.wav,data\clips_libricss\OV30_session2_clip445.wav,data\clips_libricss\OV30_session0_clip569.wav,2,"['5639', '1089']"
data\clips_aug\overlay_16087.wav,data\clips_libricss\OV40_session0_clip377.wav,data\clips_libricss\OV30_session2_clip179.wav,2,"['1284', '4507']"
data\clips_aug\overlay_16088.wav,data\clips_libricss\0L_session0_clip391.wav,data\clips_libricss\0L_session3_clip85.wav,2,"['8224', '2830']"
data\clips_aug\overlay_16089.wav,data\clips_libricss\OV10_session7_clip530.wav,data\clips_libricss\OV30_session2_clip445.wav,2,"['121', '5639']"
data\clips_aug\overlay_16090.wav,data\clips_libricss\OV20_session0_clip278.wav,data\clips_libricss\0L_session1_clip81.wav,2,"['1089', '4507']"
data\clips_aug\overlay_16091.wav,data\clips_libricss\0L_session7_clip122.wav,data\clips_libricss\0S_session2_clip200.wav,2,"['908', '7729']"
data\clips_aug\overlay_16092.wav,data\clips_libricss\OV40_session8_clip392.wav,data\clips_libricss\OV20_session1_clip38.wav,2,"['8230', '260']"
data\clips_aug\overlay_16093.wav,data\clips_libricss\OV10_session2_clip146.wav,data\clips_libricss\OV30_session7_clip49.wav,2,"['3729', '3570']"
data\clips_aug\overlay_16094.wav,data\clips_libricss\OV10_session0_clip539.wav,data\clips_libricss\OV10_session0_clip572.wav,2,"['8455', '260']"
data\clips_aug\overlay_16095.wav,data\clips_libricss\OV30_session6_clip63.wav,data\clips_libricss\OV10_session2_clip28.wav,2,"['8555', '3570']"
data\clips_aug\overlay_16096.wav,data\clips_libricss\OV40_session2_clip349.wav,data\clips_libricss\0L_session6_clip397.wav,2,"['6930', '8455']"
data\clips_aug\overlay_16097.wav,data\clips_libricss\OV20_session1_clip6.wav,data\clips_libricss\0S_session3_clip575.wav,2,"['5105', '61']"
data\clips_aug\overlay_16098.wav,data\clips_libricss\OV40_session0_clip182.wav,data\clips_libricss\OV10_session8_clip250.wav,2,"['7729', '2300']"
data\clips_aug\overlay_16099.wav,data\clips_libricss\OV30_session2_clip499.wav,data\clips_libricss\OV20_session3_clip33.wav,2,"['4507', '4992']"
data\clips_aug\overlay_16100.wav,data\clips_libricss\0S_session2_clip358.wav,data\clips_libricss\OV40_session5_clip176.wav,2,"['4970', '4446']"
data\clips_aug\overlay_16101.wav,data\clips_libricss\OV10_session0_clip372.wav,data\clips_libricss\OV20_session1_clip534.wav,2,"['260', '8224']"
data\clips_aug\overlay_16102.wav,data\clips_libricss\0L_session5_clip340.wav,data\clips_libricss\OV20_session8_clip602.wav,2,"['260', '7127']"
data\clips_aug\overlay_16103.wav,data\clips_libricss\OV20_session5_clip497.wav,data\clips_libricss\0S_session9_clip437.wav,2,"['1188', '6930']"
data\clips_aug\overlay_16104.wav,data\clips_libricss\OV40_session9_clip190.wav,data\clips_libricss\0S_session4_clip396.wav,2,"['2961', '1221']"
data\clips_aug\overlay_16105.wav,data\clips_libricss\OV40_session4_clip69.wav,data\clips_libricss\OV10_session6_clip476.wav,2,"['121', '1320']"
data\clips_aug\overlay_16106.wav,data\clips_libricss\OV40_session4_clip492.wav,data\clips_libricss\0S_session7_clip49.wav,2,"['3729', '8224']"
data\clips_aug\overlay_16107.wav,data\clips_libricss\0L_session3_clip229.wav,data\clips_libricss\0L_session1_clip364.wav,2,"['2830', '1284']"
data\clips_aug\overlay_16108.wav,data\clips_libricss\0S_session1_clip532.wav,data\clips_libricss\OV10_session2_clip540.wav,2,"['8463', '7729']"
data\clips_aug\overlay_16109.wav,data\clips_libricss\OV20_session8_clip275.wav,data\clips_libricss\OV30_session3_clip50.wav,2,"['1995', '3575']"
data\clips_aug\overlay_16110.wav,data\clips_libricss\OV20_session1_clip456.wav,data\clips_libricss\OV10_session5_clip20.wav,2,"['260', '3729']"
data\clips_aug\overlay_16111.wav,data\clips_libricss\OV20_session2_clip417.wav,data\clips_libricss\OV40_session2_clip492.wav,2,"['4507', '1188']"
data\clips_aug\overlay_16112.wav,data\clips_libricss\0S_session9_clip289.wav,data\clips_libricss\0S_session2_clip511.wav,2,"['7729', '8224']"
data\clips_aug\overlay_16113.wav,data\clips_libricss\0L_session6_clip150.wav,data\clips_libricss\0S_session0_clip377.wav,2,"['1995', '6930']"
data\clips_aug\overlay_16114.wav,data\clips_libricss\OV10_session2_clip456.wav,data\clips_libricss\OV20_session7_clip310.wav,2,"['3570', '6930']"
data\clips_aug\overlay_16115.wav,data\clips_libricss\OV20_session6_clip254.wav,data\clips_libricss\OV20_session2_clip6.wav,2,"['7176', '4507']"
data\clips_aug\overlay_16116.wav,data\clips_libricss\OV10_session7_clip116.wav,data\clips_libricss\0S_session6_clip23.wav,2,"['1221', '3729']"
data\clips_aug\overlay_16117.wav,data\clips_libricss\0S_session3_clip586.wav,data\clips_libricss\OV20_session1_clip424.wav,2,"['1320', '4446']"
data\clips_aug\overlay_16118.wav,data\clips_libricss\0L_session1_clip579.wav,data\clips_libricss\0S_session0_clip109.wav,2,"['2961', '1320']"
data\clips_aug\overlay_16119.wav,data\clips_libricss\OV40_session9_clip286.wav,data\clips_libricss\OV10_session4_clip36.wav,2,"['3575', '1188']"
data\clips_aug\overlay_16120.wav,data\clips_libricss\OV20_session1_clip406.wav,data\clips_libricss\OV20_session8_clip40.wav,2,"['8224', '1995']"
data\clips_aug\overlay_16121.wav,data\clips_libricss\OV10_session2_clip27.wav,data\clips_libricss\OV40_session3_clip271.wav,2,"['3570', '7127']"
data\clips_aug\overlay_16122.wav,data\clips_libricss\0S_session0_clip16.wav,data\clips_libricss\OV40_session5_clip19.wav,2,"['4077', '2961']"
data\clips_aug\overlay_16123.wav,data\clips_libricss\OV20_session0_clip230.wav,data\clips_libricss\OV10_session3_clip124.wav,2,"['6930', '7729']"
data\clips_aug\overlay_16124.wav,data\clips_libricss\0S_session6_clip233.wav,data\clips_libricss\0S_session8_clip329.wav,2,"['7729', '1995']"
data\clips_aug\overlay_16125.wav,data\clips_libricss\0L_session7_clip278.wav,data\clips_libricss\OV30_session2_clip152.wav,2,"['1089', '3575']"
data\clips_aug\overlay_16126.wav,data\clips_libricss\OV10_session1_clip138.wav,data\clips_libricss\0S_session0_clip418.wav,2,"['2094', '7176']"
data\clips_aug\overlay_16127.wav,data\clips_libricss\OV40_session5_clip122.wav,data\clips_libricss\0S_session3_clip178.wav,2,"['4077', '6829']"
data\clips_aug\overlay_16128.wav,data\clips_libricss\OV30_session7_clip13.wav,data\clips_libricss\OV10_session4_clip188.wav,2,"['1188', '6829']"
data\clips_aug\overlay_16129.wav,data\clips_libricss\0S_session9_clip281.wav,data\clips_libricss\0S_session2_clip174.wav,2,"['7729', '8224']"
data\clips_aug\overlay_16130.wav,data\clips_libricss\OV20_session6_clip37.wav,data\clips_libricss\OV30_session7_clip480.wav,2,"['5105', '2300']"
data\clips_aug\overlay_16131.wav,data\clips_libricss\0L_session7_clip308.wav,data\clips_libricss\OV20_session3_clip427.wav,2,"['4077', '7729']"
data\clips_aug\overlay_16132.wav,data\clips_libricss\0L_session0_clip59.wav,data\clips_libricss\OV10_session4_clip482.wav,2,"['121', '672']"
data\clips_aug\overlay_16133.wav,data\clips_libricss\0L_session4_clip562.wav,data\clips_libricss\0S_session6_clip35.wav,2,"['2961', '4970']"
data\clips_aug\overlay_16134.wav,data\clips_libricss\0L_session6_clip365.wav,data\clips_libricss\OV10_session4_clip229.wav,2,"['4507', '1188']"
data\clips_aug\overlay_16135.wav,data\clips_libricss\OV10_session2_clip387.wav,data\clips_libricss\OV10_session9_clip178.wav,2,"['1188', '3570']"
data\clips_aug\overlay_16136.wav,data\clips_libricss\OV40_session4_clip408.wav,data\clips_libricss\OV10_session7_clip471.wav,2,"['4077', '8463']"
data\clips_aug\overlay_16137.wav,data\clips_libricss\0L_session3_clip172.wav,data\clips_libricss\OV10_session9_clip394.wav,2,"['2094', '2830']"
data\clips_aug\overlay_16138.wav,data\clips_libricss\OV10_session8_clip534.wav,data\clips_libricss\OV40_session0_clip494.wav,2,"['4077', '7127']"
data\clips_aug\overlay_16139.wav,data\clips_libricss\OV30_session9_clip344.wav,data\clips_libricss\0S_session2_clip519.wav,2,"['7176', '8224']"
data\clips_aug\overlay_16140.wav,data\clips_libricss\OV40_session8_clip351.wav,data\clips_libricss\OV40_session3_clip324.wav,2,"['3729', '4077']"
data\clips_aug\overlay_16141.wav,data\clips_libricss\0L_session8_clip103.wav,data\clips_libricss\OV20_session9_clip418.wav,2,"['908', '1089']"
data\clips_aug\overlay_16142.wav,data\clips_libricss\0S_session9_clip297.wav,data\clips_libricss\0S_session9_clip136.wav,2,"['61', '7021']"
data\clips_aug\overlay_16143.wav,data\clips_libricss\OV20_session4_clip288.wav,data\clips_libricss\0L_session6_clip294.wav,2,"['3729', '1188']"
data\clips_aug\overlay_16144.wav,data\clips_libricss\OV10_session4_clip340.wav,data\clips_libricss\0L_session0_clip53.wav,2,"['2300', '121']"
data\clips_aug\overlay_16145.wav,data\clips_libricss\OV20_session3_clip455.wav,data\clips_libricss\OV30_session2_clip185.wav,2,"['7729', '61']"
data\clips_aug\overlay_16146.wav,data\clips_libricss\0S_session3_clip586.wav,data\clips_libricss\0S_session2_clip180.wav,2,"['1320', '8224']"
data\clips_aug\overlay_16147.wav,data\clips_libricss\OV40_session4_clip220.wav,data\clips_libricss\OV30_session6_clip534.wav,2,"['8555', '2094']"
data\clips_aug\overlay_16148.wav,data\clips_libricss\0S_session0_clip54.wav,data\clips_libricss\0L_session2_clip346.wav,2,"['6829', '8463']"
data\clips_aug\overlay_16149.wav,data\clips_libricss\0S_session0_clip361.wav,data\clips_libricss\OV10_session1_clip585.wav,2,"['4992', '1580']"
data\clips_aug\overlay_16150.wav,data\clips_libricss\OV40_session2_clip569.wav,data\clips_libricss\OV40_session4_clip588.wav,2,"['8224', '1188']"
data\clips_aug\overlay_16151.wav,data\clips_libricss\OV40_session1_clip267.wav,data\clips_libricss\0L_session4_clip457.wav,2,"['7021', '1188']"
data\clips_aug\overlay_16152.wav,data\clips_libricss\OV40_session7_clip373.wav,data\clips_libricss\OV10_session6_clip175.wav,2,"['1221', '3575']"
data\clips_aug\overlay_16153.wav,data\clips_libricss\0S_session6_clip287.wav,data\clips_libricss\OV10_session2_clip396.wav,2,"['3575', '1188']"
data\clips_aug\overlay_16154.wav,data\clips_libricss\OV40_session5_clip579.wav,data\clips_libricss\0S_session9_clip427.wav,2,"['8224', '672']"
data\clips_aug\overlay_16155.wav,data\clips_libricss\0L_session3_clip355.wav,data\clips_libricss\OV20_session8_clip205.wav,2,"['2830', '7127']"
data\clips_aug\overlay_16156.wav,data\clips_libricss\0L_session8_clip464.wav,data\clips_libricss\0L_session0_clip286.wav,2,"['6930', '8230']"
data\clips_aug\overlay_16157.wav,data\clips_libricss\0L_session6_clip533.wav,data\clips_libricss\OV40_session1_clip202.wav,2,"['7127', '260']"
data\clips_aug\overlay_16158.wav,data\clips_libricss\OV20_session8_clip437.wav,data\clips_libricss\0L_session5_clip154.wav,2,"['8230', '3729']"
data\clips_aug\overlay_16159.wav,data\clips_libricss\OV20_session5_clip393.wav,data\clips_libricss\0L_session0_clip538.wav,2,"['2961', '5683']"
data\clips_aug\overlay_16160.wav,data\clips_libricss\OV10_session5_clip48.wav,data\clips_libricss\OV10_session1_clip277.wav,2,"['3729', '8555']"
data\clips_aug\overlay_16161.wav,data\clips_libricss\0S_session5_clip142.wav,data\clips_libricss\OV10_session5_clip464.wav,2,"['4507', '4970']"
data\clips_aug\overlay_16162.wav,data\clips_libricss\OV40_session8_clip435.wav,data\clips_libricss\0L_session0_clip555.wav,2,"['3729', '8224']"
data\clips_aug\overlay_16163.wav,data\clips_libricss\OV30_session6_clip256.wav,data\clips_libricss\0S_session2_clip231.wav,2,"['61', '7176']"
data\clips_aug\overlay_16164.wav,data\clips_libricss\OV20_session5_clip507.wav,data\clips_libricss\OV30_session4_clip159.wav,2,"['3570', '8463']"
data\clips_aug\overlay_16165.wav,data\clips_libricss\0S_session5_clip324.wav,data\clips_libricss\OV40_session3_clip342.wav,2,"['8463', '7127']"
data\clips_aug\overlay_16166.wav,data\clips_libricss\0S_session2_clip338.wav,data\clips_libricss\0L_session5_clip139.wav,2,"['2961', '2094']"
data\clips_aug\overlay_16167.wav,data\clips_libricss\OV30_session5_clip426.wav,data\clips_libricss\OV40_session4_clip110.wav,2,"['908', '7729']"
data\clips_aug\overlay_16168.wav,data\clips_libricss\0L_session4_clip440.wav,data\clips_libricss\OV30_session0_clip591.wav,2,"['8230', '7021']"
data\clips_aug\overlay_16169.wav,data\clips_libricss\OV30_session7_clip407.wav,data\clips_libricss\0L_session0_clip132.wav,2,"['3570', '121']"
data\clips_aug\overlay_16170.wav,data\clips_libricss\OV10_session4_clip397.wav,data\clips_libricss\0L_session8_clip117.wav,2,"['8224', '2961']"
data\clips_aug\overlay_16171.wav,data\clips_libricss\0L_session4_clip199.wav,data\clips_libricss\OV30_session3_clip366.wav,2,"['7729', '1320']"
data\clips_aug\overlay_16172.wav,data\clips_libricss\0S_session6_clip369.wav,data\clips_libricss\OV10_session7_clip262.wav,2,"['5683', '121']"
data\clips_aug\overlay_16173.wav,data\clips_libricss\OV10_session1_clip572.wav,data\clips_libricss\0L_session9_clip509.wav,2,"['908', '4077']"
data\clips_aug\overlay_16174.wav,data\clips_libricss\OV40_session5_clip154.wav,data\clips_libricss\OV20_session7_clip70.wav,2,"['2961', '2300']"
data\clips_aug\overlay_16175.wav,data\clips_libricss\0S_session8_clip182.wav,data\clips_libricss\OV40_session8_clip299.wav,2,"['5683', '5639']"
data\clips_aug\overlay_16176.wav,data\clips_libricss\OV30_session5_clip524.wav,data\clips_libricss\OV10_session7_clip30.wav,2,"['4077', '1221']"
data\clips_aug\overlay_16177.wav,data\clips_libricss\0S_session4_clip92.wav,data\clips_libricss\OV30_session2_clip358.wav,2,"['1221', '4507']"
data\clips_aug\overlay_16178.wav,data\clips_libricss\OV20_session5_clip399.wav,data\clips_libricss\0S_session6_clip176.wav,2,"['2961', '260']"
data\clips_aug\overlay_16179.wav,data\clips_libricss\OV10_session2_clip126.wav,data\clips_libricss\OV10_session3_clip12.wav,2,"['61', '8224']"
