spec_dir,clip_dir,speaker_count,speakers
data\specs_libricss\OV40_session5_clip122.pt,data\clips_libricss\OV40_session5_clip122.wav,1,['4077']
data\specs_libricss\OV40_session5_clip123.pt,data\clips_libricss\OV40_session5_clip123.wav,1,['4077']
data\specs_libricss\OV40_session5_clip124.pt,data\clips_libricss\OV40_session5_clip124.wav,1,['4077']
data\specs_libricss\OV40_session5_clip125.pt,data\clips_libricss\OV40_session5_clip125.wav,1,['4077']
data\specs_libricss\OV40_session5_clip126.pt,data\clips_libricss\OV40_session5_clip126.wav,1,['4077']
data\specs_libricss\OV40_session5_clip127.pt,data\clips_libricss\OV40_session5_clip127.wav,1,['4077']
data\specs_libricss\OV40_session5_clip128.pt,data\clips_libricss\OV40_session5_clip128.wav,1,['4077']
data\specs_libricss\OV40_session5_clip129.pt,data\clips_libricss\OV40_session5_clip129.wav,1,['4077']
data\specs_libricss\OV40_session5_clip13.pt,data\clips_libricss\OV40_session5_clip13.wav,1,['2961']
data\specs_libricss\OV40_session5_clip130.pt,data\clips_libricss\OV40_session5_clip130.wav,1,['4077']
data\specs_libricss\OV40_session5_clip131.pt,data\clips_libricss\OV40_session5_clip131.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip132.pt,data\clips_libricss\OV40_session5_clip132.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip133.pt,data\clips_libricss\OV40_session5_clip133.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip134.pt,data\clips_libricss\OV40_session5_clip134.wav,1,['4077']
data\specs_libricss\OV40_session5_clip135.pt,data\clips_libricss\OV40_session5_clip135.wav,1,['4077']
data\specs_libricss\OV40_session5_clip136.pt,data\clips_libricss\OV40_session5_clip136.wav,1,['4077']
data\specs_libricss\OV40_session5_clip137.pt,data\clips_libricss\OV40_session5_clip137.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip138.pt,data\clips_libricss\OV40_session5_clip138.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip139.pt,data\clips_libricss\OV40_session5_clip139.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip14.pt,data\clips_libricss\OV40_session5_clip14.wav,1,['2961']
data\specs_libricss\OV40_session5_clip140.pt,data\clips_libricss\OV40_session5_clip140.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip141.pt,data\clips_libricss\OV40_session5_clip141.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip142.pt,data\clips_libricss\OV40_session5_clip142.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip143.pt,data\clips_libricss\OV40_session5_clip143.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip144.pt,data\clips_libricss\OV40_session5_clip144.wav,1,['1089']
data\specs_libricss\OV40_session5_clip145.pt,data\clips_libricss\OV40_session5_clip145.wav,1,['1089']
data\specs_libricss\OV40_session5_clip146.pt,data\clips_libricss\OV40_session5_clip146.wav,1,['1089']
data\specs_libricss\OV40_session5_clip147.pt,data\clips_libricss\OV40_session5_clip147.wav,1,['1089']
data\specs_libricss\OV40_session5_clip148.pt,data\clips_libricss\OV40_session5_clip148.wav,1,['1089']
data\specs_libricss\OV40_session5_clip149.pt,data\clips_libricss\OV40_session5_clip149.wav,1,['1089']
data\specs_libricss\OV40_session5_clip15.pt,data\clips_libricss\OV40_session5_clip15.wav,1,['2961']
data\specs_libricss\OV40_session5_clip150.pt,data\clips_libricss\OV40_session5_clip150.wav,1,['1089']
data\specs_libricss\OV40_session5_clip151.pt,data\clips_libricss\OV40_session5_clip151.wav,2,"['2961', '1089']"
data\specs_libricss\OV40_session5_clip152.pt,data\clips_libricss\OV40_session5_clip152.wav,2,"['2961', '1089']"
data\specs_libricss\OV40_session5_clip153.pt,data\clips_libricss\OV40_session5_clip153.wav,1,['2961']
data\specs_libricss\OV40_session5_clip154.pt,data\clips_libricss\OV40_session5_clip154.wav,1,['2961']
data\specs_libricss\OV40_session5_clip155.pt,data\clips_libricss\OV40_session5_clip155.wav,1,['2961']
data\specs_libricss\OV40_session5_clip156.pt,data\clips_libricss\OV40_session5_clip156.wav,1,['2961']
data\specs_libricss\OV40_session5_clip157.pt,data\clips_libricss\OV40_session5_clip157.wav,1,['2961']
data\specs_libricss\OV40_session5_clip158.pt,data\clips_libricss\OV40_session5_clip158.wav,1,['2961']
data\specs_libricss\OV40_session5_clip159.pt,data\clips_libricss\OV40_session5_clip159.wav,1,['2961']
data\specs_libricss\OV40_session5_clip16.pt,data\clips_libricss\OV40_session5_clip16.wav,1,['2961']
data\specs_libricss\OV40_session5_clip160.pt,data\clips_libricss\OV40_session5_clip160.wav,2,"['1284', '2961']"
data\specs_libricss\OV40_session5_clip161.pt,data\clips_libricss\OV40_session5_clip161.wav,2,"['1284', '2961']"
data\specs_libricss\OV40_session5_clip162.pt,data\clips_libricss\OV40_session5_clip162.wav,2,"['1284', '2961']"
data\specs_libricss\OV40_session5_clip163.pt,data\clips_libricss\OV40_session5_clip163.wav,1,['1284']
data\specs_libricss\OV40_session5_clip164.pt,data\clips_libricss\OV40_session5_clip164.wav,1,['1284']
data\specs_libricss\OV40_session5_clip165.pt,data\clips_libricss\OV40_session5_clip165.wav,1,['1284']
data\specs_libricss\OV40_session5_clip166.pt,data\clips_libricss\OV40_session5_clip166.wav,1,['1284']
data\specs_libricss\OV40_session5_clip167.pt,data\clips_libricss\OV40_session5_clip167.wav,1,['1284']
data\specs_libricss\OV40_session5_clip168.pt,data\clips_libricss\OV40_session5_clip168.wav,1,['1284']
data\specs_libricss\OV40_session5_clip169.pt,data\clips_libricss\OV40_session5_clip169.wav,1,['1284']
data\specs_libricss\OV40_session5_clip17.pt,data\clips_libricss\OV40_session5_clip17.wav,1,['2961']
data\specs_libricss\OV40_session5_clip170.pt,data\clips_libricss\OV40_session5_clip170.wav,1,['1284']
data\specs_libricss\OV40_session5_clip171.pt,data\clips_libricss\OV40_session5_clip171.wav,1,['1284']
data\specs_libricss\OV40_session5_clip172.pt,data\clips_libricss\OV40_session5_clip172.wav,1,['1284']
data\specs_libricss\OV40_session5_clip173.pt,data\clips_libricss\OV40_session5_clip173.wav,1,['1284']
data\specs_libricss\OV40_session5_clip174.pt,data\clips_libricss\OV40_session5_clip174.wav,1,['1284']
data\specs_libricss\OV40_session5_clip175.pt,data\clips_libricss\OV40_session5_clip175.wav,2,"['1284', '4446']"
data\specs_libricss\OV40_session5_clip176.pt,data\clips_libricss\OV40_session5_clip176.wav,1,['4446']
data\specs_libricss\OV40_session5_clip177.pt,data\clips_libricss\OV40_session5_clip177.wav,1,['4507']
data\specs_libricss\OV40_session5_clip178.pt,data\clips_libricss\OV40_session5_clip178.wav,2,"['237', '4507']"
data\specs_libricss\OV40_session5_clip179.pt,data\clips_libricss\OV40_session5_clip179.wav,2,"['237', '4507']"
data\specs_libricss\OV40_session5_clip18.pt,data\clips_libricss\OV40_session5_clip18.wav,1,['2961']
data\specs_libricss\OV40_session5_clip180.pt,data\clips_libricss\OV40_session5_clip180.wav,1,['237']
data\specs_libricss\OV40_session5_clip181.pt,data\clips_libricss\OV40_session5_clip181.wav,2,"['237', '4446']"
data\specs_libricss\OV40_session5_clip182.pt,data\clips_libricss\OV40_session5_clip182.wav,1,['4446']
data\specs_libricss\OV40_session5_clip183.pt,data\clips_libricss\OV40_session5_clip183.wav,1,['4446']
data\specs_libricss\OV40_session5_clip184.pt,data\clips_libricss\OV40_session5_clip184.wav,2,"['4446', '1089']"
data\specs_libricss\OV40_session5_clip185.pt,data\clips_libricss\OV40_session5_clip185.wav,2,"['4446', '1089']"
data\specs_libricss\OV40_session5_clip186.pt,data\clips_libricss\OV40_session5_clip186.wav,1,['1089']
data\specs_libricss\OV40_session5_clip187.pt,data\clips_libricss\OV40_session5_clip187.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip188.pt,data\clips_libricss\OV40_session5_clip188.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip189.pt,data\clips_libricss\OV40_session5_clip189.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip19.pt,data\clips_libricss\OV40_session5_clip19.wav,1,['2961']
data\specs_libricss\OV40_session5_clip190.pt,data\clips_libricss\OV40_session5_clip190.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip191.pt,data\clips_libricss\OV40_session5_clip191.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip192.pt,data\clips_libricss\OV40_session5_clip192.wav,1,['1089']
data\specs_libricss\OV40_session5_clip193.pt,data\clips_libricss\OV40_session5_clip193.wav,1,['1089']
data\specs_libricss\OV40_session5_clip194.pt,data\clips_libricss\OV40_session5_clip194.wav,1,['1089']
data\specs_libricss\OV40_session5_clip195.pt,data\clips_libricss\OV40_session5_clip195.wav,1,['1089']
data\specs_libricss\OV40_session5_clip196.pt,data\clips_libricss\OV40_session5_clip196.wav,1,['1089']
data\specs_libricss\OV40_session5_clip197.pt,data\clips_libricss\OV40_session5_clip197.wav,1,['1089']
data\specs_libricss\OV40_session5_clip198.pt,data\clips_libricss\OV40_session5_clip198.wav,1,['1089']
data\specs_libricss\OV40_session5_clip199.pt,data\clips_libricss\OV40_session5_clip199.wav,1,['1089']
data\specs_libricss\OV40_session5_clip2.pt,data\clips_libricss\OV40_session5_clip2.wav,0,[]
data\specs_libricss\OV40_session5_clip20.pt,data\clips_libricss\OV40_session5_clip20.wav,1,['2961']
data\specs_libricss\OV40_session5_clip200.pt,data\clips_libricss\OV40_session5_clip200.wav,1,['1089']
data\specs_libricss\OV40_session5_clip201.pt,data\clips_libricss\OV40_session5_clip201.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip202.pt,data\clips_libricss\OV40_session5_clip202.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip203.pt,data\clips_libricss\OV40_session5_clip203.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip204.pt,data\clips_libricss\OV40_session5_clip204.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip205.pt,data\clips_libricss\OV40_session5_clip205.wav,1,['4077']
data\specs_libricss\OV40_session5_clip206.pt,data\clips_libricss\OV40_session5_clip206.wav,1,['4077']
data\specs_libricss\OV40_session5_clip207.pt,data\clips_libricss\OV40_session5_clip207.wav,1,['4077']
data\specs_libricss\OV40_session5_clip208.pt,data\clips_libricss\OV40_session5_clip208.wav,1,['4077']
data\specs_libricss\OV40_session5_clip209.pt,data\clips_libricss\OV40_session5_clip209.wav,1,['4077']
data\specs_libricss\OV40_session5_clip21.pt,data\clips_libricss\OV40_session5_clip21.wav,1,['2961']
data\specs_libricss\OV40_session5_clip210.pt,data\clips_libricss\OV40_session5_clip210.wav,1,['4077']
data\specs_libricss\OV40_session5_clip211.pt,data\clips_libricss\OV40_session5_clip211.wav,1,['4077']
data\specs_libricss\OV40_session5_clip212.pt,data\clips_libricss\OV40_session5_clip212.wav,1,['4077']
data\specs_libricss\OV40_session5_clip213.pt,data\clips_libricss\OV40_session5_clip213.wav,2,"['4077', '1089']"
data\specs_libricss\OV40_session5_clip214.pt,data\clips_libricss\OV40_session5_clip214.wav,1,['1089']
data\specs_libricss\OV40_session5_clip215.pt,data\clips_libricss\OV40_session5_clip215.wav,1,['1089']
data\specs_libricss\OV40_session5_clip216.pt,data\clips_libricss\OV40_session5_clip216.wav,1,['1089']
data\specs_libricss\OV40_session5_clip217.pt,data\clips_libricss\OV40_session5_clip217.wav,1,['1089']
data\specs_libricss\OV40_session5_clip218.pt,data\clips_libricss\OV40_session5_clip218.wav,2,"['4446', '1089']"
data\specs_libricss\OV40_session5_clip219.pt,data\clips_libricss\OV40_session5_clip219.wav,2,"['4446', '1089']"
data\specs_libricss\OV40_session5_clip22.pt,data\clips_libricss\OV40_session5_clip22.wav,1,['2961']
data\specs_libricss\OV40_session5_clip220.pt,data\clips_libricss\OV40_session5_clip220.wav,1,['1089']
data\specs_libricss\OV40_session5_clip221.pt,data\clips_libricss\OV40_session5_clip221.wav,2,"['237', '1089']"
data\specs_libricss\OV40_session5_clip222.pt,data\clips_libricss\OV40_session5_clip222.wav,1,['237']
data\specs_libricss\OV40_session5_clip223.pt,data\clips_libricss\OV40_session5_clip223.wav,1,['237']
data\specs_libricss\OV40_session5_clip224.pt,data\clips_libricss\OV40_session5_clip224.wav,1,['237']
data\specs_libricss\OV40_session5_clip225.pt,data\clips_libricss\OV40_session5_clip225.wav,1,['237']
data\specs_libricss\OV40_session5_clip226.pt,data\clips_libricss\OV40_session5_clip226.wav,1,['237']
data\specs_libricss\OV40_session5_clip227.pt,data\clips_libricss\OV40_session5_clip227.wav,1,['237']
data\specs_libricss\OV40_session5_clip228.pt,data\clips_libricss\OV40_session5_clip228.wav,2,"['237', '2961']"
data\specs_libricss\OV40_session5_clip229.pt,data\clips_libricss\OV40_session5_clip229.wav,2,"['237', '2961']"
data\specs_libricss\OV40_session5_clip23.pt,data\clips_libricss\OV40_session5_clip23.wav,1,['2961']
data\specs_libricss\OV40_session5_clip230.pt,data\clips_libricss\OV40_session5_clip230.wav,2,"['237', '2961']"
data\specs_libricss\OV40_session5_clip231.pt,data\clips_libricss\OV40_session5_clip231.wav,1,['2961']
data\specs_libricss\OV40_session5_clip232.pt,data\clips_libricss\OV40_session5_clip232.wav,1,['2961']
data\specs_libricss\OV40_session5_clip233.pt,data\clips_libricss\OV40_session5_clip233.wav,1,['2961']
data\specs_libricss\OV40_session5_clip234.pt,data\clips_libricss\OV40_session5_clip234.wav,2,"['2961', '1089']"
data\specs_libricss\OV40_session5_clip235.pt,data\clips_libricss\OV40_session5_clip235.wav,1,['1089']
data\specs_libricss\OV40_session5_clip238.pt,data\clips_libricss\OV40_session5_clip238.wav,2,"['4446', '2961']"
data\specs_libricss\OV40_session5_clip239.pt,data\clips_libricss\OV40_session5_clip239.wav,1,['2961']
data\specs_libricss\OV40_session5_clip24.pt,data\clips_libricss\OV40_session5_clip24.wav,1,['2961']
data\specs_libricss\OV40_session5_clip240.pt,data\clips_libricss\OV40_session5_clip240.wav,1,['2961']
data\specs_libricss\OV40_session5_clip241.pt,data\clips_libricss\OV40_session5_clip241.wav,1,['2961']
data\specs_libricss\OV40_session5_clip242.pt,data\clips_libricss\OV40_session5_clip242.wav,1,['2961']
data\specs_libricss\OV40_session5_clip243.pt,data\clips_libricss\OV40_session5_clip243.wav,1,['2961']
data\specs_libricss\OV40_session5_clip244.pt,data\clips_libricss\OV40_session5_clip244.wav,1,['2961']
data\specs_libricss\OV40_session5_clip245.pt,data\clips_libricss\OV40_session5_clip245.wav,1,['2961']
data\specs_libricss\OV40_session5_clip246.pt,data\clips_libricss\OV40_session5_clip246.wav,1,['2961']
data\specs_libricss\OV40_session5_clip247.pt,data\clips_libricss\OV40_session5_clip247.wav,1,['2961']
data\specs_libricss\OV40_session5_clip248.pt,data\clips_libricss\OV40_session5_clip248.wav,1,['2961']
data\specs_libricss\OV40_session5_clip249.pt,data\clips_libricss\OV40_session5_clip249.wav,1,['2961']
data\specs_libricss\OV40_session5_clip25.pt,data\clips_libricss\OV40_session5_clip25.wav,1,['2961']
data\specs_libricss\OV40_session5_clip250.pt,data\clips_libricss\OV40_session5_clip250.wav,1,['2961']
data\specs_libricss\OV40_session5_clip251.pt,data\clips_libricss\OV40_session5_clip251.wav,1,['2961']
data\specs_libricss\OV40_session5_clip252.pt,data\clips_libricss\OV40_session5_clip252.wav,1,['2961']
data\specs_libricss\OV40_session5_clip253.pt,data\clips_libricss\OV40_session5_clip253.wav,1,['2961']
data\specs_libricss\OV40_session5_clip254.pt,data\clips_libricss\OV40_session5_clip254.wav,1,['2961']
data\specs_libricss\OV40_session5_clip255.pt,data\clips_libricss\OV40_session5_clip255.wav,2,"['1284', '2961']"
data\specs_libricss\OV40_session5_clip256.pt,data\clips_libricss\OV40_session5_clip256.wav,1,['1284']
data\specs_libricss\OV40_session5_clip257.pt,data\clips_libricss\OV40_session5_clip257.wav,1,['1284']
data\specs_libricss\OV40_session5_clip258.pt,data\clips_libricss\OV40_session5_clip258.wav,2,"['1284', '4507']"
data\specs_libricss\OV40_session5_clip259.pt,data\clips_libricss\OV40_session5_clip259.wav,2,"['1284', '4507']"
data\specs_libricss\OV40_session5_clip26.pt,data\clips_libricss\OV40_session5_clip26.wav,1,['2961']
data\specs_libricss\OV40_session5_clip261.pt,data\clips_libricss\OV40_session5_clip261.wav,1,['2961']
data\specs_libricss\OV40_session5_clip262.pt,data\clips_libricss\OV40_session5_clip262.wav,1,['2961']
data\specs_libricss\OV40_session5_clip263.pt,data\clips_libricss\OV40_session5_clip263.wav,1,['2961']
data\specs_libricss\OV40_session5_clip264.pt,data\clips_libricss\OV40_session5_clip264.wav,1,['2961']
data\specs_libricss\OV40_session5_clip265.pt,data\clips_libricss\OV40_session5_clip265.wav,2,"['2961', '4507']"
data\specs_libricss\OV40_session5_clip267.pt,data\clips_libricss\OV40_session5_clip267.wav,1,['1089']
data\specs_libricss\OV40_session5_clip268.pt,data\clips_libricss\OV40_session5_clip268.wav,1,['1089']
data\specs_libricss\OV40_session5_clip269.pt,data\clips_libricss\OV40_session5_clip269.wav,1,['1089']
data\specs_libricss\OV40_session5_clip27.pt,data\clips_libricss\OV40_session5_clip27.wav,2,"['2961', '1089']"
data\specs_libricss\OV40_session5_clip270.pt,data\clips_libricss\OV40_session5_clip270.wav,1,['1089']
data\specs_libricss\OV40_session5_clip271.pt,data\clips_libricss\OV40_session5_clip271.wav,1,['1089']
data\specs_libricss\OV40_session5_clip272.pt,data\clips_libricss\OV40_session5_clip272.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip273.pt,data\clips_libricss\OV40_session5_clip273.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip274.pt,data\clips_libricss\OV40_session5_clip274.wav,1,['1284']
data\specs_libricss\OV40_session5_clip275.pt,data\clips_libricss\OV40_session5_clip275.wav,1,['1284']
data\specs_libricss\OV40_session5_clip276.pt,data\clips_libricss\OV40_session5_clip276.wav,2,"['1284', '4446']"
data\specs_libricss\OV40_session5_clip277.pt,data\clips_libricss\OV40_session5_clip277.wav,2,"['237', '4446']"
data\specs_libricss\OV40_session5_clip278.pt,data\clips_libricss\OV40_session5_clip278.wav,2,"['237', '4446']"
data\specs_libricss\OV40_session5_clip279.pt,data\clips_libricss\OV40_session5_clip279.wav,2,"['237', '4446']"
data\specs_libricss\OV40_session5_clip280.pt,data\clips_libricss\OV40_session5_clip280.wav,1,['237']
data\specs_libricss\OV40_session5_clip281.pt,data\clips_libricss\OV40_session5_clip281.wav,1,['237']
data\specs_libricss\OV40_session5_clip282.pt,data\clips_libricss\OV40_session5_clip282.wav,1,['237']
data\specs_libricss\OV40_session5_clip283.pt,data\clips_libricss\OV40_session5_clip283.wav,1,['237']
data\specs_libricss\OV40_session5_clip284.pt,data\clips_libricss\OV40_session5_clip284.wav,1,['237']
data\specs_libricss\OV40_session5_clip285.pt,data\clips_libricss\OV40_session5_clip285.wav,2,"['237', '8224']"
data\specs_libricss\OV40_session5_clip286.pt,data\clips_libricss\OV40_session5_clip286.wav,1,['8224']
data\specs_libricss\OV40_session5_clip287.pt,data\clips_libricss\OV40_session5_clip287.wav,1,['8224']
data\specs_libricss\OV40_session5_clip288.pt,data\clips_libricss\OV40_session5_clip288.wav,2,"['8224', '1089']"
data\specs_libricss\OV40_session5_clip29.pt,data\clips_libricss\OV40_session5_clip29.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip290.pt,data\clips_libricss\OV40_session5_clip290.wav,1,['2961']
data\specs_libricss\OV40_session5_clip291.pt,data\clips_libricss\OV40_session5_clip291.wav,2,"['4077', '2961']"
data\specs_libricss\OV40_session5_clip292.pt,data\clips_libricss\OV40_session5_clip292.wav,2,"['4077', '2961']"
data\specs_libricss\OV40_session5_clip293.pt,data\clips_libricss\OV40_session5_clip293.wav,2,"['4077', '2961']"
data\specs_libricss\OV40_session5_clip294.pt,data\clips_libricss\OV40_session5_clip294.wav,1,['4077']
data\specs_libricss\OV40_session5_clip295.pt,data\clips_libricss\OV40_session5_clip295.wav,1,['4077']
data\specs_libricss\OV40_session5_clip296.pt,data\clips_libricss\OV40_session5_clip296.wav,2,"['4077', '237']"
data\specs_libricss\OV40_session5_clip297.pt,data\clips_libricss\OV40_session5_clip297.wav,2,"['4077', '237']"
data\specs_libricss\OV40_session5_clip298.pt,data\clips_libricss\OV40_session5_clip298.wav,1,['237']
data\specs_libricss\OV40_session5_clip299.pt,data\clips_libricss\OV40_session5_clip299.wav,1,['237']
data\specs_libricss\OV40_session5_clip3.pt,data\clips_libricss\OV40_session5_clip3.wav,1,['2961']
data\specs_libricss\OV40_session5_clip30.pt,data\clips_libricss\OV40_session5_clip30.wav,1,['4507']
data\specs_libricss\OV40_session5_clip300.pt,data\clips_libricss\OV40_session5_clip300.wav,1,['237']
data\specs_libricss\OV40_session5_clip301.pt,data\clips_libricss\OV40_session5_clip301.wav,1,['237']
data\specs_libricss\OV40_session5_clip302.pt,data\clips_libricss\OV40_session5_clip302.wav,1,['237']
data\specs_libricss\OV40_session5_clip303.pt,data\clips_libricss\OV40_session5_clip303.wav,1,['237']
data\specs_libricss\OV40_session5_clip304.pt,data\clips_libricss\OV40_session5_clip304.wav,1,['237']
data\specs_libricss\OV40_session5_clip305.pt,data\clips_libricss\OV40_session5_clip305.wav,1,['237']
data\specs_libricss\OV40_session5_clip306.pt,data\clips_libricss\OV40_session5_clip306.wav,2,"['4077', '237']"
data\specs_libricss\OV40_session5_clip307.pt,data\clips_libricss\OV40_session5_clip307.wav,2,"['4077', '237']"
data\specs_libricss\OV40_session5_clip308.pt,data\clips_libricss\OV40_session5_clip308.wav,1,['4077']
data\specs_libricss\OV40_session5_clip309.pt,data\clips_libricss\OV40_session5_clip309.wav,1,['4446']
data\specs_libricss\OV40_session5_clip31.pt,data\clips_libricss\OV40_session5_clip31.wav,1,['4507']
data\specs_libricss\OV40_session5_clip310.pt,data\clips_libricss\OV40_session5_clip310.wav,1,['4446']
data\specs_libricss\OV40_session5_clip311.pt,data\clips_libricss\OV40_session5_clip311.wav,2,"['1284', '4446']"
data\specs_libricss\OV40_session5_clip312.pt,data\clips_libricss\OV40_session5_clip312.wav,2,"['1284', '4446']"
data\specs_libricss\OV40_session5_clip313.pt,data\clips_libricss\OV40_session5_clip313.wav,2,"['1284', '4446']"
data\specs_libricss\OV40_session5_clip314.pt,data\clips_libricss\OV40_session5_clip314.wav,2,"['1284', '4446']"
data\specs_libricss\OV40_session5_clip315.pt,data\clips_libricss\OV40_session5_clip315.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip316.pt,data\clips_libricss\OV40_session5_clip316.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip317.pt,data\clips_libricss\OV40_session5_clip317.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip318.pt,data\clips_libricss\OV40_session5_clip318.wav,1,['1089']
data\specs_libricss\OV40_session5_clip319.pt,data\clips_libricss\OV40_session5_clip319.wav,1,['1089']
data\specs_libricss\OV40_session5_clip32.pt,data\clips_libricss\OV40_session5_clip32.wav,1,['4507']
data\specs_libricss\OV40_session5_clip320.pt,data\clips_libricss\OV40_session5_clip320.wav,1,['1089']
data\specs_libricss\OV40_session5_clip321.pt,data\clips_libricss\OV40_session5_clip321.wav,1,['1089']
data\specs_libricss\OV40_session5_clip322.pt,data\clips_libricss\OV40_session5_clip322.wav,1,['1089']
data\specs_libricss\OV40_session5_clip323.pt,data\clips_libricss\OV40_session5_clip323.wav,1,['1089']
data\specs_libricss\OV40_session5_clip324.pt,data\clips_libricss\OV40_session5_clip324.wav,1,['1089']
data\specs_libricss\OV40_session5_clip325.pt,data\clips_libricss\OV40_session5_clip325.wav,1,['1089']
data\specs_libricss\OV40_session5_clip326.pt,data\clips_libricss\OV40_session5_clip326.wav,1,['1089']
data\specs_libricss\OV40_session5_clip327.pt,data\clips_libricss\OV40_session5_clip327.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip328.pt,data\clips_libricss\OV40_session5_clip328.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip329.pt,data\clips_libricss\OV40_session5_clip329.wav,1,['1284']
data\specs_libricss\OV40_session5_clip33.pt,data\clips_libricss\OV40_session5_clip33.wav,1,['4507']
data\specs_libricss\OV40_session5_clip330.pt,data\clips_libricss\OV40_session5_clip330.wav,1,['1284']
data\specs_libricss\OV40_session5_clip331.pt,data\clips_libricss\OV40_session5_clip331.wav,2,"['1284', '4507']"
data\specs_libricss\OV40_session5_clip332.pt,data\clips_libricss\OV40_session5_clip332.wav,2,"['1284', '4507']"
data\specs_libricss\OV40_session5_clip333.pt,data\clips_libricss\OV40_session5_clip333.wav,2,"['1284', '4507']"
data\specs_libricss\OV40_session5_clip334.pt,data\clips_libricss\OV40_session5_clip334.wav,1,['1284']
data\specs_libricss\OV40_session5_clip335.pt,data\clips_libricss\OV40_session5_clip335.wav,1,['1284']
data\specs_libricss\OV40_session5_clip336.pt,data\clips_libricss\OV40_session5_clip336.wav,1,['1284']
data\specs_libricss\OV40_session5_clip337.pt,data\clips_libricss\OV40_session5_clip337.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip338.pt,data\clips_libricss\OV40_session5_clip338.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip339.pt,data\clips_libricss\OV40_session5_clip339.wav,1,['1089']
data\specs_libricss\OV40_session5_clip34.pt,data\clips_libricss\OV40_session5_clip34.wav,2,"['8224', '4507']"
data\specs_libricss\OV40_session5_clip340.pt,data\clips_libricss\OV40_session5_clip340.wav,1,['1089']
data\specs_libricss\OV40_session5_clip341.pt,data\clips_libricss\OV40_session5_clip341.wav,1,['1089']
data\specs_libricss\OV40_session5_clip342.pt,data\clips_libricss\OV40_session5_clip342.wav,1,['1089']
data\specs_libricss\OV40_session5_clip343.pt,data\clips_libricss\OV40_session5_clip343.wav,1,['1089']
data\specs_libricss\OV40_session5_clip344.pt,data\clips_libricss\OV40_session5_clip344.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip345.pt,data\clips_libricss\OV40_session5_clip345.wav,2,"['1284', '1089']"
data\specs_libricss\OV40_session5_clip346.pt,data\clips_libricss\OV40_session5_clip346.wav,2,"['1284', '4507']"
data\specs_libricss\OV40_session5_clip347.pt,data\clips_libricss\OV40_session5_clip347.wav,2,"['1284', '4507']"
data\specs_libricss\OV40_session5_clip348.pt,data\clips_libricss\OV40_session5_clip348.wav,1,['4507']
data\specs_libricss\OV40_session5_clip349.pt,data\clips_libricss\OV40_session5_clip349.wav,1,['4507']
data\specs_libricss\OV40_session5_clip35.pt,data\clips_libricss\OV40_session5_clip35.wav,2,"['8224', '4507']"
data\specs_libricss\OV40_session5_clip350.pt,data\clips_libricss\OV40_session5_clip350.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip351.pt,data\clips_libricss\OV40_session5_clip351.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip352.pt,data\clips_libricss\OV40_session5_clip352.wav,2,"['4507', '1089']"
data\specs_libricss\OV40_session5_clip353.pt,data\clips_libricss\OV40_session5_clip353.wav,1,['1284']
data\specs_libricss\OV40_session5_clip354.pt,data\clips_libricss\OV40_session5_clip354.wav,1,['1284']
data\specs_libricss\OV40_session5_clip355.pt,data\clips_libricss\OV40_session5_clip355.wav,2,"['1284', '8224']"
data\specs_libricss\OV40_session5_clip356.pt,data\clips_libricss\OV40_session5_clip356.wav,2,"['1284', '8224']"
