clip_dir,clip_1,clip_2,speaker_count,speakers
data\clips_aug\overlay_19497.wav,data\author_data\clips_real\Recording_upstairs4_clip2958.wav,data\clips_libricss\0S_session1_clip525.wav,2,"['121', '1089']"
data\clips_aug\overlay_19498.wav,data\clips_rir\smallroom2_10_clip18.wav,data\clips_libricss\OV30_session3_clip349.wav,2,"['6930', '4446']"
data\clips_aug\overlay_19499.wav,data\author_data\clips_real\Recording_downstairs1_clip914.wav,data\clips_libricss\OV40_session8_clip326.wav,2,"['260', '6930']"
data\clips_aug\overlay_19500.wav,data\clips_libricss\0L_session5_clip252.wav,data\clips_libricss\OV30_session3_clip446.wav,2,"['7729', '1320']"
data\clips_aug\overlay_19501.wav,data\author_data\clips_real\Recording_upstairs4_clip761.wav,data\clips_libricss\OV30_session6_clip84.wav,2,"['908', '2094']"
data\clips_aug\overlay_19502.wav,data\author_data\clips_real\Recording_downstairs1_clip1082.wav,data\clips_libricss\OV40_session9_clip155.wav,2,"['4077', '1995']"
data\clips_aug\overlay_19503.wav,data\clips_rir\smallroom1_2_clip18.wav,data\clips_libricss\OV10_session5_clip492.wav,2,"['237', '8230']"
data\clips_aug\overlay_19504.wav,data\author_data\clips_real\Recording_upstairs4_clip1550.wav,data\clips_libricss\OV40_session1_clip96.wav,2,"['7729', '4446']"
data\clips_aug\overlay_19505.wav,data\author_data\clips_real\Recording_upstairs4_clip3217.wav,data\clips_libricss\OV20_session8_clip503.wav,2,"['2300', '908']"
data\clips_aug\overlay_19506.wav,data\author_data\clips_real\Recording_upstairs4_clip1262.wav,data\clips_libricss\OV10_session1_clip259.wav,2,"['2094', '8224']"
data\clips_aug\overlay_19507.wav,data\author_data\clips_real\Recording_upstairs4_clip4277.wav,data\clips_libricss\OV40_session5_clip537.wav,2,"['237', '2961']"
data\clips_aug\overlay_19508.wav,data\author_data\clips_real\Recording_downstairs2_clip281.wav,data\clips_libricss\OV40_session1_clip314.wav,2,"['4446', '7021']"
data\clips_aug\overlay_19509.wav,data\author_data\clips_real\Recording_upstairs4_clip4149.wav,data\clips_libricss\OV30_session6_clip285.wav,2,"['908', '8555']"
data\clips_aug\overlay_19510.wav,data\author_data\clips_real\Recording_upstairs4_clip3250.wav,data\clips_libricss\OV40_session2_clip546.wav,2,"['1320', '1188']"
data\clips_aug\overlay_19511.wav,data\author_data\clips_real\Recording_upstairs4_clip2082.wav,data\clips_libricss\OV20_session6_clip310.wav,2,"['6829', '5105']"
data\clips_aug\overlay_19512.wav,data\clips_rir\largeroom2_3_clip5.wav,data\clips_libricss\OV40_session3_clip77.wav,2,"['1320', '1580']"
data\clips_aug\overlay_19513.wav,data\author_data\clips_real\Recording_downstairs1_clip689.wav,data\clips_libricss\OV20_session0_clip391.wav,2,"['7127', '4507']"
data\clips_aug\overlay_19514.wav,data\author_data\clips_real\Recording_upstairs4_clip4510.wav,data\clips_libricss\OV30_session5_clip152.wav,2,"['908', '3729']"
data\clips_aug\overlay_19515.wav,data\author_data\clips_real\Recording_upstairs4_clip3178.wav,data\clips_libricss\OV40_session3_clip260.wav,2,"['5105', '4970']"
data\clips_aug\overlay_19516.wav,data\clips_rir\smallroom1_9_clip27.wav,data\clips_libricss\OV30_session8_clip128.wav,2,"['908', '8230']"
data\clips_aug\overlay_19517.wav,data\author_data\clips_real\Recording_downstairs2_clip288.wav,data\clips_libricss\0S_session9_clip220.wav,2,"['6930', '8230']"
data\clips_aug\overlay_19518.wav,data\clips_libricss\0L_session6_clip339.wav,data\clips_libricss\OV40_session2_clip54.wav,2,"['6930', '1284']"
data\clips_aug\overlay_19519.wav,data\author_data\clips_real\Recording_upstairs4_clip625.wav,data\clips_libricss\OV20_session4_clip50.wav,2,"['3570', '2830']"
data\clips_aug\overlay_19520.wav,data\author_data\clips_real\Recording_upstairs4_clip3629.wav,data\clips_libricss\OV30_session6_clip100.wav,2,"['2094', '8555']"
data\clips_aug\overlay_19521.wav,data\author_data\clips_real\Recording_downstairs2_clip152.wav,data\clips_libricss\OV20_session7_clip221.wav,2,"['672', '2830']"
data\clips_aug\overlay_19522.wav,data\author_data\clips_real\Recording_downstairs1_clip240.wav,data\clips_libricss\OV10_session2_clip350.wav,2,"['3570', '1188']"
data\clips_aug\overlay_19523.wav,data\author_data\clips_real\Recording_upstairs4_clip1195.wav,data\clips_libricss\OV40_session4_clip273.wav,2,"['121', '8555']"
data\clips_aug\overlay_19524.wav,data\author_data\clips_real\Recording_upstairs4_clip1019.wav,data\clips_libricss\OV40_session9_clip248.wav,2,"['4077', '3575']"
data\clips_aug\overlay_19525.wav,data\author_data\clips_real\Recording_upstairs3_clip56.wav,data\clips_libricss\OV30_session8_clip563.wav,2,"['908', '4970']"
data\clips_aug\overlay_19526.wav,data\clips_rir\largeroom2_3_clip18.wav,data\clips_libricss\OV30_session5_clip369.wav,2,"['1089', '4446']"
data\clips_aug\overlay_19527.wav,data\author_data\clips_real\Recording_upstairs4_clip3823.wav,data\clips_libricss\0S_session6_clip140.wav,2,"['6829', '260']"
data\clips_aug\overlay_19528.wav,data\clips_rir\smallroom1_5_clip28.wav,data\clips_libricss\OV20_session8_clip152.wav,2,"['2300', '1995']"
data\clips_aug\overlay_19529.wav,data\author_data\clips_real\Recording_upstairs4_clip489.wav,data\clips_libricss\OV30_session5_clip176.wav,2,"['260', '3729']"
data\clips_aug\overlay_19530.wav,data\author_data\clips_real\Recording_upstairs4_clip3769.wav,data\clips_libricss\OV40_session0_clip4.wav,2,"['7127', '2830']"
data\clips_aug\overlay_19531.wav,data\clips_rir\simroom1_2_clip20.wav,data\clips_libricss\OV30_session8_clip524.wav,2,"['908', '3575']"
data\clips_aug\overlay_19532.wav,data\clips_rir\smallroom1_1_clip26.wav,data\clips_libricss\OV10_session2_clip98.wav,2,"['3570', '3729']"
data\clips_aug\overlay_19533.wav,data\author_data\clips_real\Recording_upstairs4_clip2764.wav,data\clips_libricss\0S_session5_clip409.wav,2,"['121', '4507']"
data\clips_aug\overlay_19534.wav,data\author_data\clips_real\Recording_downstairs1_clip694.wav,data\clips_libricss\OV40_session4_clip464.wav,2,"['7729', '121']"
data\clips_aug\overlay_19535.wav,data\clips_libricss\0L_session1_clip361.wav,data\clips_libricss\OV40_session6_clip222.wav,2,"['8230', '7021']"
data\clips_aug\overlay_19536.wav,data\author_data\clips_real\Recording_upstairs4_clip5269.wav,data\clips_libricss\OV30_session9_clip119.wav,2,"['1320', '7021']"
data\clips_aug\overlay_19537.wav,data\author_data\clips_real\Recording_upstairs4_clip898.wav,data\clips_libricss\0S_session9_clip223.wav,2,"['6930', '8230']"
data\clips_aug\overlay_19538.wav,data\author_data\clips_real\Recording_upstairs4_clip3574.wav,data\clips_libricss\OV10_session8_clip197.wav,2,"['1320', '4446']"
data\clips_aug\overlay_19539.wav,data\clips_rir\simroom1_8_clip11.wav,data\clips_libricss\OV30_session8_clip6.wav,2,"['3570', '3575']"
data\clips_aug\overlay_19540.wav,data\clips_libricss\0L_session0_clip184.wav,data\clips_libricss\OV10_session9_clip270.wav,2,"['3570', '8555']"
data\clips_aug\overlay_19541.wav,data\author_data\clips_real\Recording_upstairs4_clip214.wav,data\clips_libricss\OV10_session0_clip82.wav,2,"['260', '1320']"
data\clips_aug\overlay_19542.wav,data\author_data\clips_real\Recording_upstairs1_clip101.wav,data\clips_libricss\OV10_session5_clip99.wav,2,"['6930', '4970']"
data\clips_aug\overlay_19543.wav,data\author_data\clips_real\Recording_upstairs2_clip322.wav,data\clips_libricss\OV30_session7_clip130.wav,2,"['4446', '1188']"
data\clips_aug\overlay_19544.wav,data\clips_rir\smallroom1_8_clip2.wav,data\clips_libricss\OV20_session5_clip71.wav,2,"['3570', '1188']"
data\clips_aug\overlay_19545.wav,data\clips_rir\simroom2_3_clip18.wav,data\clips_libricss\0S_session8_clip347.wav,2,"['237', '5639']"
data\clips_aug\overlay_19546.wav,data\author_data\clips_real\Recording_upstairs4_clip4855.wav,data\clips_libricss\OV40_session2_clip361.wav,2,"['6930', '1284']"
data\clips_aug\overlay_19547.wav,data\author_data\clips_real\Recording_upstairs2_clip339.wav,data\clips_libricss\OV10_session7_clip265.wav,2,"['7729', '121']"
data\clips_aug\overlay_19548.wav,data\author_data\clips_real\Recording_upstairs4_clip1373.wav,data\clips_libricss\OV40_session7_clip410.wav,2,"['8455', '5142']"
data\clips_aug\overlay_19549.wav,data\clips_rir\smallroom2_8_clip7.wav,data\clips_libricss\OV30_session7_clip61.wav,2,"['1089', '1284']"
data\clips_aug\overlay_19550.wav,data\author_data\clips_real\Recording_downstairs2_clip255.wav,data\clips_libricss\OV30_session8_clip349.wav,2,"['3570', '8230']"
data\clips_aug\overlay_19551.wav,data\author_data\clips_real\Recording_downstairs1_clip1006.wav,data\clips_libricss\OV40_session5_clip562.wav,2,"['8224', '4446']"
data\clips_aug\overlay_19552.wav,data\clips_rir\mediumroom1_5_clip8.wav,data\clips_libricss\OV40_session4_clip269.wav,2,"['4077', '121']"
data\clips_aug\overlay_19553.wav,data\clips_libricss\0L_session1_clip269.wav,data\clips_libricss\OV10_session4_clip453.wav,2,"['6829', '1188']"
data\clips_aug\overlay_19554.wav,data\author_data\clips_real\Recording_upstairs4_clip2559.wav,data\clips_libricss\OV30_session4_clip86.wav,2,"['6829', '260']"
data\clips_aug\overlay_19555.wav,data\author_data\clips_real\Recording_upstairs4_clip1445.wav,data\clips_libricss\OV40_session1_clip47.wav,2,"['237', '1580']"
data\clips_aug\overlay_19556.wav,data\clips_rir\simroom1_2_clip22.wav,data\clips_libricss\OV10_session7_clip285.wav,2,"['121', '8463']"
data\clips_aug\overlay_19557.wav,data\author_data\clips_real\Recording_upstairs4_clip3365.wav,data\clips_libricss\OV30_session7_clip380.wav,2,"['4446', '4970']"
data\clips_aug\overlay_19558.wav,data\author_data\clips_real\Recording_upstairs4_clip451.wav,data\clips_libricss\OV20_session0_clip598.wav,2,"['1089', '4970']"
data\clips_aug\overlay_19559.wav,data\author_data\clips_real\Recording_upstairs4_clip1010.wav,data\clips_libricss\OV40_session4_clip13.wav,2,"['121', '3729']"
data\clips_aug\overlay_19560.wav,data\author_data\clips_real\Recording_upstairs4_clip4139.wav,data\clips_libricss\OV40_session2_clip168.wav,2,"['1284', '1188']"
data\clips_aug\overlay_19561.wav,data\author_data\clips_real\Recording_upstairs4_clip4788.wav,data\clips_libricss\OV30_session5_clip90.wav,2,"['8224', '4446']"
data\clips_aug\overlay_19562.wav,data\clips_libricss\0L_session1_clip397.wav,data\clips_libricss\OV30_session2_clip42.wav,2,"['4507', '61']"
data\clips_aug\overlay_19563.wav,data\author_data\clips_real\Recording_upstairs4_clip4642.wav,data\clips_libricss\OV40_session9_clip207.wav,2,"['1995', '2961']"
data\clips_aug\overlay_19564.wav,data\author_data\clips_real\Recording_upstairs4_clip3373.wav,data\clips_libricss\OV20_session8_clip183.wav,2,"['2300', '8224']"
data\clips_aug\overlay_19565.wav,data\author_data\clips_real\Recording_upstairs4_clip5099.wav,data\clips_libricss\OV40_session8_clip113.wav,2,"['8230', '1580']"
data\clips_aug\overlay_19566.wav,data\author_data\clips_real\Recording_upstairs4_clip5380.wav,data\clips_libricss\OV20_session7_clip141.wav,2,"['6930', '2830']"
data\clips_aug\overlay_19567.wav,data\clips_libricss\0L_session1_clip567.wav,data\clips_libricss\OV40_session0_clip292.wav,2,"['3729', '1284']"
data\clips_aug\overlay_19568.wav,data\author_data\clips_real\Recording_upstairs4_clip2037.wav,data\clips_libricss\OV20_session3_clip137.wav,2,"['908', '5105']"
data\clips_aug\overlay_19569.wav,data\author_data\clips_real\Recording_upstairs4_clip1239.wav,data\clips_libricss\OV30_session2_clip89.wav,2,"['5639', '3575']"
data\clips_aug\overlay_19570.wav,data\author_data\clips_real\Recording_upstairs4_clip3730.wav,data\clips_libricss\OV40_session7_clip173.wav,2,"['8230', '1580']"
data\clips_aug\overlay_19571.wav,data\author_data\clips_real\Recording_downstairs2_clip37.wav,data\clips_libricss\OV10_session6_clip63.wav,2,"['1089', '3575']"
data\clips_aug\overlay_19572.wav,data\author_data\clips_real\Recording_downstairs1_clip127.wav,data\clips_libricss\OV30_session6_clip587.wav,2,"['6829', '61']"
data\clips_aug\overlay_19573.wav,data\author_data\clips_real\Recording_upstairs4_clip2312.wav,data\clips_libricss\OV20_session3_clip111.wav,2,"['5105', '5142']"
data\clips_aug\overlay_19574.wav,data\clips_rir\largeroom1_4_clip6.wav,data\clips_libricss\OV30_session1_clip263.wav,2,"['8230', '5142']"
data\clips_aug\overlay_19575.wav,data\author_data\clips_real\Recording_upstairs4_clip4095.wav,data\clips_libricss\OV30_session2_clip442.wav,2,"['4507', '8224']"
data\clips_aug\overlay_19576.wav,data\author_data\clips_real\Recording_downstairs1_clip910.wav,data\clips_libricss\OV40_session4_clip553.wav,2,"['1995', '908']"
data\clips_aug\overlay_19577.wav,data\clips_rir\simroom2_3_clip3.wav,data\clips_libricss\OV40_session4_clip105.wav,2,"['908', '7729']"
data\clips_aug\overlay_19578.wav,data\clips_rir\largeroom2_10_clip17.wav,data\clips_libricss\OV10_session9_clip87.wav,2,"['8224', '5639']"
data\clips_aug\overlay_19579.wav,data\author_data\clips_real\Recording_upstairs4_clip1247.wav,data\clips_libricss\OV30_session7_clip587.wav,2,"['4970', '1188']"
data\clips_aug\overlay_19580.wav,data\author_data\clips_real\Recording_upstairs4_clip4832.wav,data\clips_libricss\OV20_session5_clip71.wav,2,"['3570', '1188']"
data\clips_aug\overlay_19581.wav,data\author_data\clips_real\Recording_upstairs4_clip1082.wav,data\clips_libricss\OV20_session3_clip302.wav,2,"['908', '8455']"
data\clips_aug\overlay_19582.wav,data\author_data\clips_real\Recording_upstairs4_clip211.wav,data\clips_libricss\OV30_session7_clip393.wav,2,"['3570', '1188']"
data\clips_aug\overlay_19583.wav,data\author_data\clips_real\Recording_upstairs4_clip1980.wav,data\clips_libricss\OV40_session3_clip504.wav,2,"['7127', '4970']"
data\clips_aug\overlay_19584.wav,data\clips_rir\simroom2_3_clip13.wav,data\clips_libricss\OV40_session0_clip209.wav,2,"['1320', '4446']"
data\clips_aug\overlay_19585.wav,data\author_data\clips_real\Recording_upstairs4_clip3661.wav,data\clips_libricss\OV40_session7_clip141.wav,2,"['1580', '8463']"
data\clips_aug\overlay_19586.wav,data\author_data\clips_real\Recording_upstairs2_clip383.wav,data\clips_libricss\0S_session7_clip73.wav,2,"['260', '8230']"
data\clips_aug\overlay_19587.wav,data\clips_rir\largeroom1_1_clip17.wav,data\clips_libricss\OV20_session5_clip131.wav,2,"['1089', '3575']"
data\clips_aug\overlay_19588.wav,data\clips_libricss\0L_session5_clip351.wav,data\clips_libricss\OV10_session6_clip507.wav,2,"['1320', '1089']"
data\clips_aug\overlay_19589.wav,data\clips_rir\smallroom1_8_clip29.wav,data\clips_libricss\OV40_session0_clip243.wav,2,"['7127', '1320']"
data\clips_aug\overlay_19590.wav,data\clips_rir\simroom3_7_clip25.wav,data\clips_libricss\OV30_session5_clip531.wav,2,"['4077', '1089']"
data\clips_aug\overlay_19591.wav,data\clips_rir\simroom2_1_clip3.wav,data\clips_libricss\OV40_session1_clip132.wav,2,"['4446', '7021']"
data\clips_aug\overlay_19592.wav,data\author_data\clips_real\Recording_upstairs4_clip4344.wav,data\clips_libricss\OV40_session1_clip400.wav,2,"['1580', '4446']"
data\clips_aug\overlay_19593.wav,data\clips_rir\smallroom2_2_clip7.wav,data\clips_libricss\OV10_session6_clip134.wav,2,"['121', '1320']"
data\clips_aug\overlay_19594.wav,data\author_data\clips_real\Recording_upstairs4_clip929.wav,data\clips_libricss\OV20_session8_clip428.wav,2,"['8230', '8224']"
data\clips_aug\overlay_19595.wav,data\author_data\clips_real\Recording_upstairs4_clip3758.wav,data\clips_libricss\OV40_session4_clip435.wav,2,"['908', '3729']"
data\clips_aug\overlay_19596.wav,data\clips_rir\mediumroom1_1_clip10.wav,data\clips_libricss\OV30_session0_clip127.wav,2,"['1995', '2830']"
data\clips_aug\overlay_19597.wav,data\author_data\clips_real\Recording_upstairs1_clip118.wav,data\clips_libricss\OV40_session1_clip485.wav,2,"['121', '1580']"
data\clips_aug\overlay_19598.wav,data\clips_rir\mediumroom2_6_clip13.wav,data\clips_libricss\OV30_session4_clip286.wav,2,"['121', '8555']"
data\clips_aug\overlay_19599.wav,data\author_data\clips_real\Recording_upstairs4_clip4266.wav,data\clips_libricss\OV30_session3_clip200.wav,2,"['260', '7729']"
data\clips_aug\overlay_19600.wav,data\clips_libricss\0L_session8_clip236.wav,data\clips_libricss\OV20_session2_clip372.wav,2,"['2961', '8230']"
data\clips_aug\overlay_19601.wav,data\author_data\clips_real\Recording_upstairs4_clip5176.wav,data\clips_libricss\OV10_session7_clip538.wav,2,"['1221', '61']"
data\clips_aug\overlay_19602.wav,data\author_data\clips_real\Recording_upstairs4_clip3129.wav,data\clips_libricss\OV40_session3_clip374.wav,2,"['1320', '3575']"
data\clips_aug\overlay_19603.wav,data\author_data\clips_real\Recording_downstairs2_clip28.wav,data\clips_libricss\OV40_session5_clip542.wav,2,"['2961', '4446']"
data\clips_aug\overlay_19604.wav,data\clips_libricss\0L_session5_clip461.wav,data\clips_libricss\0S_session4_clip501.wav,2,"['5683', '4507']"
data\clips_aug\overlay_19605.wav,data\author_data\clips_real\Recording_upstairs4_clip3342.wav,data\clips_libricss\OV30_session9_clip223.wav,2,"['7729', '7021']"
data\clips_aug\overlay_19606.wav,data\clips_libricss\0L_session8_clip181.wav,data\clips_libricss\OV40_session0_clip556.wav,2,"['121', '3729']"
data\clips_aug\overlay_19607.wav,data\author_data\clips_real\Recording_upstairs4_clip4771.wav,data\clips_libricss\OV20_session1_clip172.wav,2,"['1320', '1580']"
data\clips_aug\overlay_19608.wav,data\author_data\clips_real\Recording_upstairs4_clip3130.wav,data\clips_libricss\OV20_session0_clip232.wav,2,"['6930', '4970']"
data\clips_aug\overlay_19609.wav,data\author_data\clips_real\Recording_upstairs4_clip2866.wav,data\clips_libricss\OV30_session0_clip176.wav,2,"['2961', '1089']"
data\clips_aug\overlay_19610.wav,data\clips_libricss\0L_session8_clip151.wav,data\clips_libricss\OV40_session9_clip6.wav,2,"['4077', '1995']"
data\clips_aug\overlay_19611.wav,data\clips_rir\mediumroom2_4_clip5.wav,data\clips_libricss\OV40_session6_clip135.wav,2,"['1188', '3575']"
data\clips_aug\overlay_19612.wav,data\clips_rir\mediumroom1_2_clip5.wav,data\clips_libricss\OV40_session7_clip582.wav,2,"['8230', '7021']"
data\clips_aug\overlay_19613.wav,data\clips_rir\simroom3_10_clip8.wav,data\clips_libricss\OV40_session1_clip369.wav,2,"['260', '1580']"
data\clips_aug\overlay_19614.wav,data\author_data\clips_real\Recording_upstairs2_clip205.wav,data\clips_libricss\OV40_session1_clip512.wav,2,"['8455', '7021']"
data\clips_aug\overlay_19615.wav,data\author_data\clips_real\Recording_upstairs4_clip3491.wav,data\clips_libricss\0S_session0_clip598.wav,2,"['6829', '6930']"
data\clips_aug\overlay_19616.wav,data\clips_rir\simroom3_2_clip15.wav,data\clips_libricss\OV40_session6_clip359.wav,2,"['7021', '1188']"
data\clips_aug\overlay_19617.wav,data\author_data\clips_real\Recording_upstairs4_clip906.wav,data\clips_libricss\OV30_session7_clip109.wav,2,"['2300', '4446']"
data\clips_aug\overlay_19618.wav,data\author_data\clips_real\Recording_upstairs2_clip258.wav,data\clips_libricss\OV40_session9_clip313.wav,2,"['4077', '7176']"
data\clips_aug\overlay_19619.wav,data\clips_rir\mediumroom2_4_clip17.wav,data\clips_libricss\OV20_session3_clip264.wav,2,"['5105', '5142']"
data\clips_aug\overlay_19620.wav,data\clips_rir\mediumroom2_7_clip5.wav,data\clips_libricss\OV40_session1_clip495.wav,2,"['260', '7729']"
data\clips_aug\overlay_19621.wav,data\author_data\clips_real\Recording_upstairs4_clip3111.wav,data\clips_libricss\OV10_session3_clip199.wav,2,"['672', '7729']"
data\clips_aug\overlay_19622.wav,data\author_data\clips_real\Recording_upstairs4_clip4620.wav,data\clips_libricss\OV20_session9_clip382.wav,2,"['5639', '1284']"
data\clips_aug\overlay_19623.wav,data\clips_rir\mediumroom1_1_clip6.wav,data\clips_libricss\0S_session6_clip138.wav,2,"['6829', '4970']"
data\clips_aug\overlay_19624.wav,data\author_data\clips_real\Recording_downstairs2_clip176.wav,data\clips_libricss\OV30_session8_clip65.wav,2,"['3570', '1188']"
data\clips_aug\overlay_19625.wav,data\author_data\clips_real\Recording_upstairs4_clip3905.wav,data\clips_libricss\OV10_session2_clip350.wav,2,"['3570', '1188']"
data\clips_aug\overlay_19626.wav,data\author_data\clips_real\Recording_downstairs2_clip200.wav,data\clips_libricss\OV10_session6_clip310.wav,2,"['1320', '4446']"
data\clips_aug\overlay_19627.wav,data\clips_rir\mediumroom1_4_clip27.wav,data\clips_libricss\OV40_session7_clip158.wav,2,"['8230', '8463']"
data\clips_aug\overlay_19628.wav,data\author_data\clips_real\Recording_upstairs4_clip1089.wav,data\clips_libricss\OV40_session0_clip424.wav,2,"['7127', '7729']"
data\clips_aug\overlay_19629.wav,data\clips_libricss\0L_session7_clip39.wav,data\clips_libricss\OV40_session7_clip44.wav,2,"['8230', '1221']"
data\clips_aug\overlay_19630.wav,data\author_data\clips_real\Recording_upstairs4_clip5077.wav,data\clips_libricss\OV40_session9_clip69.wav,2,"['4077', '1284']"
data\clips_aug\overlay_19631.wav,data\author_data\clips_real\Recording_upstairs4_clip4073.wav,data\clips_libricss\OV40_session6_clip349.wav,2,"['7021', '1188']"
data\clips_aug\overlay_19632.wav,data\clips_libricss\0L_session2_clip372.wav,data\clips_libricss\OV20_session6_clip393.wav,2,"['4507', '8224']"
data\clips_aug\overlay_19633.wav,data\clips_libricss\0L_session6_clip183.wav,data\clips_libricss\OV30_session1_clip295.wav,2,"['1580', '4970']"
data\clips_aug\overlay_19634.wav,data\clips_libricss\0L_session1_clip378.wav,data\clips_libricss\OV40_session7_clip77.wav,2,"['8463', '2830']"
data\clips_aug\overlay_19635.wav,data\clips_rir\simroom3_10_clip2.wav,data\clips_libricss\OV10_session7_clip226.wav,2,"['7729', '8463']"
data\clips_aug\overlay_19636.wav,data\clips_rir\largeroom1_6_clip6.wav,data\clips_libricss\OV30_session1_clip569.wav,2,"['5142', '4970']"
data\clips_aug\overlay_19637.wav,data\author_data\clips_real\Recording_upstairs3_clip57.wav,data\clips_libricss\OV20_session1_clip301.wav,2,"['1580', '8224']"
data\clips_aug\overlay_19638.wav,data\clips_rir\largeroom2_1_clip1.wav,data\clips_libricss\OV10_session0_clip181.wav,2,"['6930', '1320']"
data\clips_aug\overlay_19639.wav,data\clips_rir\mediumroom1_9_clip7.wav,data\clips_libricss\OV40_session5_clip228.wav,2,"['237', '2961']"
data\clips_aug\overlay_19640.wav,data\clips_rir\smallroom2_2_clip23.wav,data\clips_libricss\OV20_session3_clip513.wav,2,"['4992', '1320']"
data\clips_aug\overlay_19641.wav,data\clips_rir\smallroom2_6_clip20.wav,data\clips_libricss\OV40_session3_clip486.wav,2,"['4077', '1580']"
data\clips_aug\overlay_19642.wav,data\author_data\clips_real\Recording_downstairs1_clip343.wav,data\clips_libricss\OV30_session0_clip411.wav,2,"['672', '2961']"
data\clips_aug\overlay_19643.wav,data\author_data\clips_real\Recording_upstairs4_clip2099.wav,data\clips_libricss\OV40_session4_clip140.wav,2,"['8555', '3729']"
data\clips_aug\overlay_19644.wav,data\author_data\clips_real\Recording_downstairs1_clip683.wav,data\clips_libricss\0S_session8_clip78.wav,2,"['1995', '5639']"
data\clips_aug\overlay_19645.wav,data\author_data\clips_real\Recording_downstairs1_clip1170.wav,data\clips_libricss\OV30_session6_clip523.wav,2,"['2094', '61']"
data\clips_aug\overlay_19646.wav,data\author_data\clips_real\Recording_upstairs4_clip1341.wav,data\clips_libricss\OV30_session5_clip575.wav,2,"['8224', '4446']"
data\clips_aug\overlay_19647.wav,data\clips_rir\simroom1_2_clip4.wav,data\clips_libricss\OV30_session4_clip535.wav,2,"['1320', '8463']"
data\clips_aug\overlay_19648.wav,data\clips_rir\simroom3_10_clip14.wav,data\clips_libricss\0S_session3_clip599.wav,2,"['1089', '5105']"
data\clips_aug\overlay_19649.wav,data\author_data\clips_real\Recording_upstairs4_clip3399.wav,data\clips_libricss\OV40_session7_clip54.wav,2,"['8455', '8463']"
data\clips_aug\overlay_19650.wav,data\clips_libricss\0L_session3_clip562.wav,data\clips_libricss\OV30_session6_clip486.wav,2,"['6829', '2094']"
data\clips_aug\overlay_19651.wav,data\clips_rir\mediumroom2_8_clip7.wav,data\clips_libricss\OV40_session4_clip396.wav,2,"['1995', '121']"
data\clips_aug\overlay_19652.wav,data\author_data\clips_real\Recording_upstairs4_clip3686.wav,data\clips_libricss\OV20_session1_clip219.wav,2,"['260', '8224']"
data\clips_aug\overlay_19653.wav,data\author_data\clips_real\Recording_downstairs1_clip79.wav,data\clips_libricss\OV40_session6_clip215.wav,2,"['672', '8230']"
data\clips_aug\overlay_19654.wav,data\author_data\clips_real\Recording_upstairs4_clip1896.wav,data\clips_libricss\OV20_session9_clip511.wav,2,"['5639', '5105']"
data\clips_aug\overlay_19655.wav,data\clips_libricss\0L_session6_clip428.wav,data\clips_libricss\OV10_session0_clip122.wav,2,"['1320', '8463']"
data\clips_aug\overlay_19656.wav,data\clips_libricss\0L_session0_clip46.wav,data\clips_libricss\OV30_session6_clip102.wav,2,"['2094', '8555']"
data\clips_aug\overlay_19657.wav,data\author_data\clips_real\Recording_upstairs4_clip2511.wav,data\clips_libricss\OV30_session2_clip21.wav,2,"['5639', '8463']"
data\clips_aug\overlay_19658.wav,data\author_data\clips_real\Recording_upstairs4_clip3010.wav,data\clips_libricss\0S_session5_clip432.wav,2,"['2300', '4507']"
data\clips_aug\overlay_19659.wav,data\author_data\clips_real\Recording_downstairs1_clip632.wav,data\clips_libricss\OV30_session0_clip130.wav,2,"['1995', '2830']"
data\clips_aug\overlay_19660.wav,data\clips_rir\mediumroom2_5_clip2.wav,data\clips_libricss\OV30_session4_clip62.wav,2,"['6829', '2830']"
data\clips_aug\overlay_19661.wav,data\clips_libricss\0L_session5_clip177.wav,data\clips_libricss\OV20_session7_clip280.wav,2,"['672', '2830']"
data\clips_aug\overlay_19662.wav,data\clips_libricss\0L_session1_clip576.wav,data\clips_libricss\OV10_session8_clip235.wav,2,"['4077', '7729']"
data\clips_aug\overlay_19663.wav,data\clips_rir\mediumroom1_6_clip10.wav,data\clips_libricss\OV20_session0_clip477.wav,2,"['121', '4507']"
data\clips_aug\overlay_19664.wav,data\clips_rir\largeroom2_6_clip14.wav,data\clips_libricss\OV10_session0_clip39.wav,2,"['6930', '1320']"
data\clips_aug\overlay_19665.wav,data\author_data\clips_real\Recording_upstairs2_clip411.wav,data\clips_libricss\OV30_session4_clip211.wav,2,"['6829', '5683']"
data\clips_aug\overlay_19666.wav,data\author_data\clips_real\Recording_upstairs2_clip272.wav,data\clips_libricss\OV40_session7_clip583.wav,2,"['8230', '7021']"
data\clips_aug\overlay_19667.wav,data\author_data\clips_real\Recording_upstairs4_clip4730.wav,data\clips_libricss\OV10_session1_clip37.wav,2,"['908', '8224']"
data\clips_aug\overlay_19668.wav,data\clips_libricss\0L_session3_clip521.wav,data\clips_libricss\OV20_session5_clip568.wav,2,"['8455', '1284']"
data\clips_aug\overlay_19669.wav,data\author_data\clips_real\Recording_downstairs1_clip168.wav,data\clips_libricss\OV40_session0_clip402.wav,2,"['7729', '4446']"
data\clips_aug\overlay_19670.wav,data\author_data\clips_real\Recording_downstairs1_clip985.wav,data\clips_libricss\OV20_session0_clip95.wav,2,"['4507', '1284']"
